city,day,hour,area,demand_kl,leakage_pct,pressure_psi,temperature_c,is_weekend,is_anomaly
Pune,25,13,Shivajinagar,49.35,14.3,44.17,33.14,0,0
Pune,25,13,Aundh,67.63,28.67,55.04,32.6,0,0
Pune,25,13,Yerwada,65.39,51.35,51.48,26.47,0,0
Pune,25,13,Swargate,55.22,11.55,41.58,27.57,0,0
Pune,25,14,Pimpri,95.41,61.88,55.04,24.44,0,0
Pune,25,14,Hadapsar,68.6,48.0,44.07,34.31,0,0
Pune,25,14,Wanowrie,54.55,41.59,54.07,27.09,0,0
Pune,25,14,Kothrud,62.17,21.5,64.75,27.11,0,0
Pune,25,14,Shivajinagar,44.44,14.68,46.99,34.36,0,0
Pune,25,14,Aundh,63.29,32.59,52.55,31.12,0,0
Pune,25,14,Yerwada,56.46,47.9,51.73,27.96,0,0
Pune,25,14,Swargate,38.43,12.36,60.23,24.3,0,0
Pune,25,15,Pimpri,87.15,65.65,50.4,32.81,0,0
Pune,25,15,Hadapsar,65.64,45.16,61.3,31.39,0,0
Pune,25,15,Wanowrie,53.62,37.01,57.75,24.46,0,0
Pune,25,15,Kothrud,61.44,18.96,38.13,28.54,0,0
Pune,25,15,Shivajinagar,43.62,11.25,59.41,27.67,0,0
Pune,25,15,Aundh,59.15,35.86,44.49,30.05,0,0
Pune,25,15,Yerwada,54.6,48.51,56.42,27.09,0,0
Pune,25,15,Swargate,46.13,8.98,54.52,33.39,0,0
Pune,25,16,Pimpri,74.38,61.69,49.07,20.12,0,0
Pune,25,16,Hadapsar,53.98,45.61,44.0,30.71,0,0
Pune,25,16,Wanowrie,43.13,37.44,48.63,25.84,0,0
Pune,25,16,Kothrud,49.42,20.3,53.89,31.23,0,0
Pune,25,16,Shivajinagar,150.66,13.64,50.61,29.33,0,1
Pune,25,16,Aundh,55.36,31.39,55.21,28.98,0,0
Pune,25,16,Yerwada,44.97,50.03,46.27,22.92,0,0
Pune,25,16,Swargate,41.66,9.96,52.31,26.82,0,0
Pune,25,17,Pimpri,58.85,59.81,49.18,31.78,0,0
Pune,25,17,Hadapsar,47.18,48.64,46.78,27.09,0,0
Pune,25,17,Wanowrie,39.09,37.37,55.58,30.32,0,0
Pune,25,17,Kothrud,43.38,20.82,56.7,28.69,0,0
Pune,25,17,Shivajinagar,25.1,14.84,39.66,26.35,0,0
Pune,25,17,Aundh,48.98,37.07,45.63,29.66,0,0
Pune,25,17,Yerwada,32.33,52.13,50.79,27.9,0,0
Pune,25,17,Swargate,25.27,15.26,55.48,25.35,0,0
Pune,25,18,Pimpri,54.41,63.29,64.66,30.71,0,0
Pune,25,18,Hadapsar,38.32,45.34,58.15,29.4,0,0
Pune,25,18,Wanowrie,34.78,39.07,55.51,25.96,0,0
Pune,25,18,Kothrud,65.82,16.0,57.18,40.73,0,1
Pune,25,18,Shivajinagar,25.9,13.84,57.74,26.56,0,0
Pune,25,18,Aundh,27.37,31.57,55.24,33.12,0,0
Pune,25,18,Yerwada,35.17,48.4,73.81,32.22,0,0
Pune,25,18,Swargate,20.15,14.25,51.16,31.43,0,0
Pune,25,19,Pimpri,33.96,60.83,50.65,39.0,0,0
Pune,25,19,Hadapsar,30.43,49.66,54.12,34.03,0,0
Pune,25,19,Wanowrie,17.01,32.06,65.94,27.25,0,0
Pune,25,19,Kothrud,20.87,17.48,47.08,25.21,0,0
Pune,25,19,Shivajinagar,13.54,15.08,46.04,29.0,0,0
Pune,25,19,Aundh,27.48,31.86,59.02,28.18,0,0
Pune,25,19,Yerwada,15.85,50.25,61.09,29.08,0,0
Pune,25,19,Swargate,21.93,10.82,61.1,29.89,0,0
Pune,25,20,Pimpri,20.39,61.12,51.69,30.87,0,0
Pune,25,20,Hadapsar,13.89,39.35,49.23,31.62,0,0
Pune,25,20,Wanowrie,19.64,36.34,41.77,24.75,0,0
Pune,25,20,Kothrud,11.18,18.4,60.48,31.98,0,0
Pune,25,20,Shivajinagar,11.9,15.26,40.23,30.73,0,0
Pune,25,20,Aundh,20.89,31.85,54.2,30.61,0,0
Pune,25,20,Yerwada,16.03,49.83,45.38,24.41,0,0
Pune,25,20,Swargate,11.04,7.99,42.32,34.17,0,0
Pune,25,21,Pimpri,13.22,66.54,39.92,38.74,0,0
Pune,25,21,Hadapsar,14.12,45.27,38.89,30.38,0,0
Pune,25,21,Wanowrie,19.45,42.78,44.62,32.87,0,0
Pune,25,21,Kothrud,12.57,22.72,53.77,29.96,0,0
Pune,25,21,Shivajinagar,10.66,12.68,49.29,25.72,0,0
Pune,25,21,Aundh,12.86,30.24,56.55,32.21,0,0
Pune,25,21,Yerwada,12.96,47.44,35.25,38.44,0,0
Pune,25,21,Swargate,9.9,10.41,44.77,29.22,0,0
Pune,25,22,Pimpri,3.0,60.22,48.52,32.22,0,0
Pune,25,22,Hadapsar,7.87,45.75,64.96,32.1,0,0
Pune,25,22,Wanowrie,5.53,38.85,64.37,34.79,0,0
Pune,25,22,Kothrud,5.31,21.35,47.3,27.14,0,0
Pune,25,22,Shivajinagar,3.0,16.53,56.58,27.11,0,0
Pune,25,22,Aundh,9.33,33.33,56.73,33.59,0,0
Pune,25,22,Yerwada,3.0,47.47,60.11,31.66,0,0
Pune,25,22,Swargate,3.0,12.38,53.45,28.86,0,0
Pune,25,23,Pimpri,29.1,62.78,57.85,24.19,0,0
Pune,25,23,Hadapsar,18.75,49.25,53.18,27.11,0,0
Pune,25,23,Wanowrie,16.28,40.17,51.7,31.37,0,0
Pune,25,23,Kothrud,21.22,14.6,52.6,30.63,0,0
Pune,25,23,Shivajinagar,15.24,14.43,64.38,30.07,0,0
Pune,25,23,Aundh,20.14,31.5,57.08,29.2,0,0
Pune,25,23,Yerwada,13.36,45.04,51.44,25.6,0,0
Pune,25,23,Swargate,15.01,13.27,55.54,26.32,0,0
Pune,26,0,Pimpri,25.07,65.21,64.14,31.96,1,0
Pune,26,0,Hadapsar,21.1,43.37,63.65,21.23,1,0
Pune,26,0,Wanowrie,20.7,36.05,37.53,26.12,1,0
Pune,26,0,Kothrud,14.96,21.04,50.45,28.04,1,0
Pune,26,0,Shivajinagar,7.91,16.91,41.95,28.92,1,0
Pune,26,0,Aundh,9.48,32.6,56.59,30.25,1,0
Pune,26,0,Yerwada,22.63,47.17,50.81,40.77,1,0
Pune,26,0,Swargate,8.87,8.27,44.09,31.52,1,0
Pune,26,1,Pimpri,43.77,63.32,55.89,30.01,1,1
Pune,26,1,Hadapsar,27.4,43.07,58.07,31.31,1,0
Pune,26,1,Wanowrie,14.16,40.79,54.41,29.17,1,0
Pune,26,1,Kothrud,16.83,21.7,52.12,30.86,1,0
Pune,26,1,Shivajinagar,13.76,14.4,57.9,32.83,1,0
Pune,26,1,Aundh,11.24,27.71,51.06,26.27,1,0
Pune,26,1,Yerwada,12.92,43.6,62.59,32.28,1,0
Pune,26,1,Swargate,16.71,14.36,52.38,27.21,1,0
Pune,26,2,Pimpri,27.85,64.18,56.5,29.49,1,0
Pune,26,2,Hadapsar,25.66,44.7,59.22,32.24,1,0
Pune,26,2,Wanowrie,14.03,36.55,57.46,27.7,1,0
Pune,26,2,Kothrud,27.86,19.61,48.3,33.69,1,0
Pune,26,2,Shivajinagar,17.24,14.91,48.09,34.86,1,0
Pune,26,2,Aundh,22.32,33.08,46.17,37.34,1,0
Pune,26,2,Yerwada,14.31,49.13,56.42,27.79,1,0
Pune,26,2,Swargate,17.42,15.74,54.47,24.84,1,0
Pune,26,3,Pimpri,24.97,62.41,63.56,42.15,1,0
Pune,26,3,Hadapsar,22.33,44.07,64.64,27.99,1,0
Pune,26,3,Wanowrie,16.95,35.78,58.49,30.47,1,0
Pune,26,3,Kothrud,23.54,22.99,47.2,27.17,1,0
Pune,26,3,Shivajinagar,14.36,12.92,40.96,26.87,1,0
Pune,26,3,Aundh,16.48,28.64,56.51,26.14,1,0
Pune,26,3,Yerwada,17.67,48.65,50.35,28.95,1,0
Pune,26,3,Swargate,9.54,9.29,49.06,30.27,1,0
Pune,26,4,Pimpri,27.9,58.44,52.09,31.37,1,0
Pune,26,4,Hadapsar,24.08,43.57,39.86,26.94,1,0
Pune,26,4,Wanowrie,16.54,39.4,44.44,23.64,1,0
Pune,26,4,Kothrud,23.8,20.4,53.37,29.6,1,0
Pune,26,4,Shivajinagar,14.53,13.58,47.11,32.48,1,0
Pune,26,4,Aundh,25.52,36.91,54.2,29.85,1,0
Pune,26,4,Yerwada,10.41,49.32,62.57,30.59,1,0
Pune,26,4,Swargate,14.9,11.68,54.93,36.02,1,0
Pune,26,5,Pimpri,31.3,61.01,48.11,32.79,1,0
Pune,26,5,Hadapsar,13.12,45.66,53.36,28.57,1,0
Pune,26,5,Wanowrie,18.23,40.73,45.57,34.38,1,0
Pune,26,5,Kothrud,11.96,21.08,52.69,35.4,1,0
Pune,26,5,Shivajinagar,15.93,15.38,51.24,28.68,1,0
Pune,26,5,Aundh,19.28,38.98,52.92,30.8,1,0
Pune,26,5,Yerwada,11.88,47.88,42.25,27.62,1,0
Pune,26,5,Swargate,7.58,11.92,44.26,35.81,1,0
Pune,26,6,Pimpri,51.2,57.05,55.05,26.99,1,0
Pune,26,6,Hadapsar,83.72,43.57,47.18,32.27,1,1
Pune,26,6,Wanowrie,23.71,36.69,52.06,35.36,1,0
Pune,26,6,Kothrud,30.55,20.77,55.56,26.96,1,0
Pune,26,6,Shivajinagar,26.25,17.45,57.23,29.8,1,0
Pune,26,6,Aundh,33.23,35.9,55.64,31.11,1,0
Pune,26,6,Yerwada,27.44,46.11,58.52,34.58,1,0
Pune,26,6,Swargate,23.85,9.22,55.78,25.8,1,0
Pune,26,7,Pimpri,47.36,59.82,52.08,32.66,1,0
Pune,26,7,Hadapsar,40.71,46.07,48.91,33.72,1,0
Pune,26,7,Wanowrie,31.4,39.72,63.01,27.46,1,0
Pune,26,7,Kothrud,34.07,20.73,50.37,31.72,1,0
Pune,26,7,Shivajinagar,91.68,13.56,49.6,19.84,1,1
Pune,26,7,Aundh,46.08,25.76,55.33,24.82,1,0
Pune,26,7,Yerwada,30.13,46.42,43.83,34.56,1,0
Pune,26,7,Swargate,27.61,9.38,61.02,25.38,1,0
Pune,26,8,Pimpri,57.33,63.52,40.29,30.23,1,0
Pune,26,8,Hadapsar,47.65,48.97,52.36,32.05,1,0
Pune,26,8,Wanowrie,39.92,35.74,41.01,36.16,1,0
Pune,26,8,Kothrud,40.75,23.65,65.95,28.95,1,0
Pune,26,8,Shivajinagar,32.93,17.81,57.94,30.7,1,0
Pune,26,8,Aundh,42.64,33.6,48.53,31.15,1,0
Pune,26,8,Yerwada,39.95,45.7,61.36,32.13,1,0
Pune,26,8,Swargate,32.44,11.24,41.2,25.99,1,0
Pune,26,9,Pimpri,79.04,63.74,62.9,30.61,1,0
Pune,26,9,Hadapsar,61.73,44.11,48.44,34.89,1,0
Pune,26,9,Wanowrie,44.28,32.76,45.06,26.5,1,0
Pune,26,9,Kothrud,52.22,16.82,55.53,32.22,1,0
Pune,26,9,Shivajinagar,29.19,15.03,39.42,32.04,1,0
Pune,26,9,Aundh,47.26,30.56,61.38,34.61,1,0
Pune,26,9,Yerwada,45.05,49.75,49.49,30.61,1,0
Pune,26,9,Swargate,33.98,13.68,45.3,28.44,1,0
Pune,26,10,Pimpri,76.36,64.13,43.79,29.31,1,0
Pune,26,10,Hadapsar,56.2,48.39,47.19,33.01,1,0
Pune,26,10,Wanowrie,48.07,37.55,47.97,28.55,1,0
Pune,26,10,Kothrud,49.48,15.6,57.41,32.71,1,0
Pune,26,10,Shivajinagar,45.87,15.05,48.87,29.52,1,0
Pune,26,10,Aundh,61.45,32.75,53.36,27.28,1,0
Pune,26,10,Yerwada,52.09,44.28,50.73,25.74,1,0
Pune,26,10,Swargate,44.88,8.41,55.14,32.19,1,0
Pune,26,11,Pimpri,85.84,61.35,63.91,25.06,1,0
Pune,26,11,Hadapsar,68.41,39.43,60.21,27.69,1,0
Pune,26,11,Wanowrie,47.58,39.86,52.4,30.67,1,0
Pune,26,11,Kothrud,53.18,21.35,52.32,27.08,1,0
Pune,26,11,Shivajinagar,42.99,12.27,51.38,30.73,1,0
Pune,26,11,Aundh,54.94,33.84,36.88,33.81,1,0
Pune,26,11,Yerwada,57.88,44.13,61.59,23.18,1,0
Pune,26,11,Swargate,37.28,11.19,62.02,38.92,1,0
Pune,26,12,Pimpri,86.81,62.1,50.86,37.32,1,0
Pune,26,12,Hadapsar,59.5,45.55,42.83,30.78,1,0
Pune,26,12,Wanowrie,52.34,38.76,38.41,23.56,1,0
Pune,26,12,Kothrud,58.96,23.14,61.99,23.95,1,0
Pune,26,12,Shivajinagar,50.32,13.58,58.41,29.79,1,0
Pune,26,12,Aundh,69.2,28.09,48.68,32.28,1,0
Pune,26,12,Yerwada,57.28,49.6,52.54,29.51,1,0
Pune,26,12,Swargate,42.67,15.51,61.88,24.87,1,0
Pune,26,13,Pimpri,83.12,62.11,55.64,28.94,1,0
Pune,26,13,Hadapsar,60.63,48.4,52.69,33.55,1,0
Pune,26,13,Wanowrie,52.79,36.1,51.32,30.46,1,0
Pune,26,13,Kothrud,57.2,18.11,51.87,28.03,1,0
Pune,26,13,Shivajinagar,43.61,14.95,59.25,38.21,1,0
Pune,26,13,Aundh,62.63,32.79,57.5,27.89,1,0
Pune,26,13,Yerwada,49.74,47.09,64.27,30.23,1,0
Pune,26,13,Swargate,38.65,11.38,51.64,24.64,1,0
Pune,26,14,Pimpri,214.02,64.28,54.9,24.79,1,1
Pune,26,14,Hadapsar,57.33,48.53,44.67,31.26,1,0
Pune,26,14,Wanowrie,50.98,40.8,56.39,32.39,1,0
Pune,26,14,Kothrud,55.59,19.04,42.89,33.82,1,0
Pune,26,14,Shivajinagar,43.22,16.49,48.62,32.78,1,0
Pune,26,14,Aundh,56.65,28.63,41.58,29.92,1,0
Pune,26,14,Yerwada,42.11,43.64,44.02,26.6,1,0
Pune,26,14,Swargate,38.34,9.13,50.85,30.96,1,0
Pune,26,15,Pimpri,71.02,59.66,55.1,29.28,1,0
Pune,26,15,Hadapsar,57.88,49.03,49.36,29.49,1,0
Pune,26,15,Wanowrie,42.31,37.33,41.29,34.79,1,0
Pune,26,15,Kothrud,50.56,17.49,46.26,32.16,1,0
Pune,26,15,Shivajinagar,37.35,13.43,55.49,26.19,1,0
Pune,26,15,Aundh,49.04,32.13,50.59,30.89,1,0
Pune,26,15,Yerwada,48.52,50.68,55.95,37.66,1,0
Pune,26,15,Swargate,24.31,13.06,49.26,29.01,1,0
Pune,26,16,Pimpri,64.77,57.08,55.5,28.26,1,0
Pune,26,16,Hadapsar,51.43,43.83,60.51,27.01,1,0
Pune,26,16,Wanowrie,45.38,40.23,46.32,32.67,1,0
Pune,26,16,Kothrud,37.1,19.02,59.77,30.52,1,0
Pune,26,16,Shivajinagar,33.46,12.94,46.56,28.7,1,0
Pune,26,16,Aundh,50.28,33.22,43.36,22.94,1,0
Pune,26,16,Yerwada,46.44,45.14,60.76,29.9,1,0
Pune,26,16,Swargate,25.49,11.53,61.18,33.0,1,0
Pune,26,17,Pimpri,52.5,59.22,53.19,29.34,1,0
Pune,26,17,Hadapsar,37.64,44.53,45.36,30.9,1,0
Pune,26,17,Wanowrie,33.98,41.47,54.79,28.05,1,0
Pune,26,17,Kothrud,35.2,16.2,50.46,31.83,1,0
Pune,26,17,Shivajinagar,25.16,16.5,46.34,28.37,1,0
Pune,26,17,Aundh,41.87,29.75,52.86,30.22,1,0
Pune,26,17,Yerwada,36.47,50.74,49.52,32.66,1,0
Pune,26,17,Swargate,23.37,13.88,52.51,33.47,1,0
Pune,26,18,Pimpri,39.64,64.63,46.66,31.32,1,0
Pune,26,18,Hadapsar,36.61,45.13,52.09,26.79,1,0
Pune,26,18,Wanowrie,29.97,39.34,56.0,32.46,1,0
Pune,26,18,Kothrud,29.22,19.9,52.09,30.25,1,0
Pune,26,18,Shivajinagar,22.68,16.54,54.78,26.58,1,0
Pune,26,18,Aundh,33.99,33.55,45.91,29.33,1,0
Pune,26,18,Yerwada,25.48,48.94,60.82,29.97,1,0
Pune,26,18,Swargate,22.21,9.92,48.73,32.42,1,0
Pune,26,19,Pimpri,34.71,61.36,31.1,31.01,1,0
Pune,26,19,Hadapsar,27.87,45.18,41.28,29.97,1,0
Pune,26,19,Wanowrie,20.92,37.59,47.19,27.93,1,0
Pune,26,19,Kothrud,15.11,19.95,35.06,27.93,1,0
Pune,26,19,Shivajinagar,23.7,16.58,45.16,36.46,1,0
Pune,26,19,Aundh,26.34,32.0,42.24,29.43,1,0
Pune,26,19,Yerwada,14.37,45.41,64.64,31.19,1,0
Pune,26,19,Swargate,15.96,14.33,53.62,35.26,1,0
Pune,26,20,Pimpri,21.1,64.23,58.4,23.47,1,0
Pune,26,20,Hadapsar,21.24,44.98,48.24,25.89,1,0
Pune,26,20,Wanowrie,11.68,34.07,52.73,31.54,1,0
Pune,26,20,Kothrud,18.09,22.38,44.54,31.09,1,0
Pune,26,20,Shivajinagar,17.45,13.09,53.45,39.4,1,1
Pune,26,20,Aundh,14.8,35.44,51.2,25.35,1,0
Pune,26,20,Yerwada,10.98,47.66,48.08,23.97,1,0
Pune,26,20,Swargate,14.3,7.14,35.49,33.33,1,0
Pune,26,21,Pimpri,10.81,61.94,51.4,30.28,1,0
Pune,26,21,Hadapsar,16.08,46.64,62.84,27.65,1,0
Pune,26,21,Wanowrie,11.86,39.22,53.34,33.75,1,0
Pune,26,21,Kothrud,6.51,17.51,42.28,30.73,1,0
Pune,26,21,Shivajinagar,12.39,15.76,53.07,23.48,1,0
Pune,26,21,Aundh,10.7,28.92,38.46,32.35,1,0
Pune,26,21,Yerwada,6.58,48.63,53.89,27.15,1,0
Pune,26,21,Swargate,14.7,13.07,51.29,29.12,1,0
Pune,26,22,Pimpri,8.73,58.88,51.53,30.61,1,0
Pune,26,22,Hadapsar,6.68,45.02,56.17,29.69,1,0
Pune,26,22,Wanowrie,9.1,38.34,57.47,35.82,1,0
Pune,26,22,Kothrud,3.9,19.69,54.6,33.55,1,0
Pune,26,22,Shivajinagar,4.18,16.08,53.79,31.18,1,0
Pune,26,22,Aundh,5.39,28.13,44.87,34.34,1,0
Pune,26,22,Yerwada,7.64,46.16,41.63,24.37,1,0
Pune,26,22,Swargate,23.97,9.19,41.67,28.7,1,1
Pune,26,23,Pimpri,24.59,58.45,57.0,23.88,1,0
Pune,26,23,Hadapsar,27.38,46.66,50.53,32.79,1,0
Pune,26,23,Wanowrie,12.99,34.07,55.05,26.97,1,0
Pune,26,23,Kothrud,36.33,21.66,56.1,29.03,1,1
Pune,26,23,Shivajinagar,20.61,13.34,61.44,34.7,1,0
Pune,26,23,Aundh,18.35,29.38,57.79,35.48,1,0
Pune,26,23,Yerwada,13.96,45.97,50.67,26.07,1,0
Pune,26,23,Swargate,14.48,12.81,53.75,20.23,1,0
Pune,27,0,Pimpri,26.18,62.03,48.98,29.99,1,0
Pune,27,0,Hadapsar,18.73,45.99,44.98,32.34,1,0
Pune,27,0,Wanowrie,13.55,41.22,57.08,25.69,1,0
Pune,27,0,Kothrud,15.13,21.8,41.05,26.69,1,0
Pune,27,0,Shivajinagar,13.56,12.63,57.43,28.66,1,0
Pune,27,0,Aundh,16.65,32.9,52.35,26.18,1,0
Pune,27,0,Yerwada,15.13,46.7,40.98,25.53,1,0
Pune,27,0,Swargate,9.81,14.04,43.12,22.58,1,0
Pune,27,1,Pimpri,29.05,60.61,54.8,27.59,1,0
Pune,27,1,Hadapsar,18.39,47.45,53.84,24.96,1,0
Pune,27,1,Wanowrie,17.76,37.66,54.13,31.27,1,0
Pune,27,1,Kothrud,13.44,19.76,47.78,35.37,1,0
Pune,27,1,Shivajinagar,16.97,14.92,54.1,28.87,1,0
Pune,27,1,Aundh,14.62,28.1,57.11,26.08,1,0
Pune,27,1,Yerwada,18.56,47.07,54.99,29.06,1,0
Pune,27,1,Swargate,14.13,9.3,57.93,32.73,1,0
Pune,27,2,Pimpri,20.99,63.13,53.04,31.52,1,0
Pune,27,2,Hadapsar,21.31,42.39,64.02,29.32,1,0
Pune,27,2,Wanowrie,11.68,39.26,56.03,30.22,1,0
Pune,27,2,Kothrud,19.04,18.08,39.06,31.17,1,0
Pune,27,2,Shivajinagar,14.91,14.36,51.3,34.28,1,0
Pune,27,2,Aundh,17.97,34.56,37.67,24.59,1,0
Pune,27,2,Yerwada,24.92,49.5,58.66,29.68,1,0
Pune,27,2,Swargate,5.9,13.68,49.15,31.04,1,0
Pune,27,3,Pimpri,23.37,63.26,54.22,30.34,1,0
Pune,27,3,Hadapsar,16.85,42.52,48.6,34.24,1,0
Pune,27,3,Wanowrie,15.84,41.84,47.23,34.22,1,0
Pune,27,3,Kothrud,13.44,21.28,58.08,24.83,1,0
Pune,27,3,Shivajinagar,19.57,14.92,59.26,29.8,1,0
Pune,27,3,Aundh,14.47,27.98,57.06,31.23,1,0
Pune,27,3,Yerwada,11.14,48.1,58.69,25.46,1,0
Pune,27,3,Swargate,15.57,12.72,53.36,30.45,1,0
Pune,27,4,Pimpri,28.59,61.6,45.44,30.25,1,0
Pune,27,4,Hadapsar,14.34,42.62,43.99,41.56,1,0
Pune,27,4,Wanowrie,71.1,37.81,48.27,33.78,1,1
Pune,27,4,Kothrud,15.47,20.67,52.18,28.12,1,0
Pune,27,4,Shivajinagar,11.62,15.46,44.45,24.1,1,0
Pune,27,4,Aundh,19.24,28.98,56.41,29.64,1,0
Pune,27,4,Yerwada,23.11,50.21,49.41,28.07,1,0
Pune,27,4,Swargate,9.04,13.49,56.92,30.45,1,0
Pune,27,5,Pimpri,16.05,59.24,55.68,28.75,1,0
Pune,27,5,Hadapsar,17.51,44.79,42.89,29.13,1,0
Pune,27,5,Wanowrie,12.47,37.44,44.02,28.67,1,0
Pune,27,5,Kothrud,17.44,17.98,47.8,31.19,1,0
Pune,27,5,Shivajinagar,10.32,16.75,54.84,29.82,1,0
Pune,27,5,Aundh,23.72,33.72,56.56,23.62,1,0
Pune,27,5,Yerwada,15.97,45.59,59.2,22.75,1,0
Pune,27,5,Swargate,8.57,12.29,61.26,28.99,1,0
Pune,27,6,Pimpri,41.21,54.66,54.68,33.58,1,0
Pune,27,6,Hadapsar,32.49,45.42,50.48,36.49,1,0
Pune,27,6,Wanowrie,33.22,37.61,59.89,29.43,1,0
Pune,27,6,Kothrud,28.93,17.67,45.24,31.69,1,0
Pune,27,6,Shivajinagar,23.77,12.95,55.09,32.64,1,0
Pune,27,6,Aundh,32.37,34.54,36.13,31.32,1,0
Pune,27,6,Yerwada,32.55,51.07,46.03,22.48,1,0
Pune,27,6,Swargate,46.61,13.54,49.71,28.04,1,1
Pune,27,7,Pimpri,56.17,60.46,50.48,33.25,1,0
Pune,27,7,Hadapsar,40.63,45.14,62.48,33.31,1,0
Pune,27,7,Wanowrie,103.32,40.88,49.69,27.4,1,1
Pune,27,7,Kothrud,37.53,19.81,43.56,37.27,1,0
Pune,27,7,Shivajinagar,24.74,12.73,44.13,36.43,1,0
Pune,27,7,Aundh,34.52,36.32,50.6,33.56,1,0
Pune,27,7,Yerwada,40.15,48.31,64.52,25.8,1,0
Pune,27,7,Swargate,21.13,11.21,52.65,28.05,1,0
Pune,27,8,Pimpri,181.27,60.79,61.36,30.32,1,1
Pune,27,8,Hadapsar,44.43,45.94,53.48,23.71,1,0
Pune,27,8,Wanowrie,39.09,33.39,58.06,29.13,1,0
Pune,27,8,Kothrud,47.36,20.56,42.88,22.9,1,0
Pune,27,8,Shivajinagar,40.35,16.6,49.72,34.99,1,0
Pune,27,8,Aundh,49.02,35.5,42.64,30.53,1,0
Pune,27,8,Yerwada,33.3,47.87,65.04,33.94,1,0
Pune,27,8,Swargate,31.06,11.76,61.92,35.04,1,0
Pune,27,9,Pimpri,72.22,58.08,37.47,27.72,1,0
Pune,27,9,Hadapsar,53.61,42.69,44.41,20.02,1,0
Pune,27,9,Wanowrie,43.92,37.53,44.04,31.64,1,0
Pune,27,9,Kothrud,42.89,19.07,42.7,26.93,1,0
Pune,27,9,Shivajinagar,37.45,15.14,51.45,30.92,1,0
Pune,27,9,Aundh,49.09,34.12,56.83,32.07,1,0
Pune,27,9,Yerwada,46.22,46.3,56.28,26.23,1,0
Pune,27,9,Swargate,36.15,13.44,51.47,31.62,1,0
Pune,27,10,Pimpri,88.04,62.51,68.1,24.22,1,0
Pune,27,10,Hadapsar,61.98,45.09,40.24,30.0,1,0
Pune,27,10,Wanowrie,53.33,36.67,50.85,28.27,1,0
Pune,27,10,Kothrud,54.12,18.39,58.71,28.82,1,0
Pune,27,10,Shivajinagar,47.0,12.58,60.51,32.01,1,0
Pune,27,10,Aundh,58.27,29.6,46.53,20.8,1,0
Pune,27,10,Yerwada,52.64,44.05,46.75,28.99,1,0
Pune,27,10,Swargate,81.42,16.15,60.27,28.39,1,1
Pune,27,11,Pimpri,87.27,61.48,47.77,27.39,1,0
Pune,27,11,Hadapsar,62.0,45.6,58.08,26.83,1,0
Pune,27,11,Wanowrie,60.92,34.99,55.22,30.84,1,0
Pune,27,11,Kothrud,57.98,22.13,52.4,39.96,1,0
Pune,27,11,Shivajinagar,48.04,12.2,47.13,24.13,1,0
Pune,27,11,Aundh,56.79,32.66,47.83,27.66,1,0
Pune,27,11,Yerwada,52.02,44.77,58.02,34.98,1,0
Pune,27,11,Swargate,43.74,9.58,53.8,32.14,1,0
Pune,27,12,Pimpri,91.05,65.77,56.03,33.06,1,0
Pune,27,12,Hadapsar,68.82,41.52,44.84,29.96,1,0
Pune,27,12,Wanowrie,50.58,39.09,54.64,28.5,1,0
Pune,27,12,Kothrud,55.03,26.1,65.72,35.32,1,0
Pune,27,12,Shivajinagar,43.15,13.33,53.17,28.13,1,0
Pune,27,12,Aundh,59.19,29.92,48.32,25.99,1,0
Pune,27,12,Yerwada,49.97,52.52,61.82,30.33,1,0
Pune,27,12,Swargate,43.26,7.96,39.3,38.33,1,0
Pune,27,13,Pimpri,80.62,59.68,59.95,34.46,1,0
Pune,27,13,Hadapsar,68.67,42.97,58.78,28.46,1,0
Pune,27,13,Wanowrie,48.84,36.98,49.87,17.72,1,0
Pune,27,13,Kothrud,52.16,22.32,50.03,31.23,1,0
Pune,27,13,Shivajinagar,50.67,19.03,59.0,31.06,1,0
Pune,27,13,Aundh,62.79,32.24,54.12,31.32,1,0
Pune,27,13,Yerwada,46.28,50.45,61.0,25.61,1,0
Pune,27,13,Swargate,38.5,14.93,63.09,30.18,1,0
Pune,27,14,Pimpri,85.39,63.43,49.41,25.94,1,0
Pune,27,14,Hadapsar,59.2,46.67,50.79,28.8,1,0
Pune,27,14,Wanowrie,49.02,33.97,45.06,30.87,1,0
Pune,27,14,Kothrud,58.6,24.21,50.71,31.47,1,0
Pune,27,14,Shivajinagar,150.38,23.04,57.15,25.97,1,1
Pune,27,14,Aundh,63.9,30.92,54.97,29.92,1,0
Pune,27,14,Yerwada,45.68,52.78,55.54,32.25,1,0
Pune,27,14,Swargate,39.21,8.24,46.21,32.85,1,0
Pune,27,15,Pimpri,79.03,64.14,62.13,31.25,1,0
Pune,27,15,Hadapsar,45.28,48.03,53.52,25.88,1,0
Pune,27,15,Wanowrie,35.36,40.21,43.09,33.44,1,0
Pune,27,15,Kothrud,49.54,20.71,58.91,31.77,1,0
Pune,27,15,Shivajinagar,43.83,19.4,44.26,31.63,1,0
Pune,27,15,Aundh,141.6,28.1,46.85,25.89,1,1
Pune,27,15,Yerwada,40.39,45.79,47.53,25.24,1,0
Pune,27,15,Swargate,41.01,13.52,41.17,32.12,1,0
Pune,27,16,Pimpri,141.42,63.43,52.11,29.9,1,1
Pune,27,16,Hadapsar,43.55,38.35,55.9,33.93,1,0
Pune,27,16,Wanowrie,36.55,35.63,49.37,27.34,1,0
